ProbeID,GeneSymbol,TGFb_120_6,TGFb_15_3,TGFb_150_5,Control_30_3,TGFb_15_6,Control_90_3,Control_90_5,TGFb_150_6,TGFb_60_3,Control_180_6,none_180_3,Control_60_1,TGFb_90_5,Control_60_5,Control_30_5,TGFb_90_4,TGFb_150_3,TGFb_180_5,none_0_5,none_180_4,TGFb_30_3,Control_180_2,Control_15_4,Control_120_1,Control_15_1,TGFb_30_4,none_180_2,Control_150_2,Control_180_4,Control_120_6,TGFb_60_1,TGFb_60_2,TGFb_120_3,none_0_6,TGFb_90_2,Control_150_5,TGFb_180_1,Control_150_1,Control_60_2,TGFb_15_2,Control_90_4,TGFb_60_5,TGFb_120_5,Control_30_2,Control_180_3,TGFb_120_1,Control_30_1,none_0_1,TGFb_150_2,Control_120_5,TGFb_15_5,none_0_4,Control_120_2,none_180_5,Control_30_4,Control_60_4,Control_15_5,TGFb_30_1,TGFb_180_3,TGFb_90_1,Control_60_3,TGFb_180_6,Control_120_3,TGFb_180_2,none_0_3,Control_15_6,TGFb_15_4,Control_90_1,Control_90_2,TGFb_150_4,Control_150_4,TGFb_30_2,none_180_6,Control_90_6,TGFb_180_4,TGFb_120_4,TGFb_30_5,Control_150_3,Control_180_5,TGFb_120_2,Control_150_6,Control_15_3,TGFb_60_6,TGFb_15_1,Control_30_6,none_0_2,TGFb_90_6,Control_60_6,TGFb_60_4,TGFb_30_6,TGFb_150_1,Control_15_2,none_180_1,TGFb_90_3,Control_120_4,Control_180_1
11748581_a_at,EQTN,2.1925792754,2.0096280779,1.9744924222,2.1265212741,2.0600950725,2.0276538716,1.9365785276,2.3558379308,2.1365621683,2.1690493115,2.1493972276,1.9404122877,1.9320533774,2.2015591321,2.0673912393,2.3373184298,2.1110908093,2.1212270562,2.1702959507,2.2135439809,1.9746795876,2.2100471977,2.058023172,2.0865396544,2.2199393417,2.137139613,2.016517083,2.1752020864,2.1888193878,2.0379836191,2.2106996008,2.5195153132,2.761079291,2.2307260942,2.1103239078,1.9316832215,2.1302099351,2.1009864771,1.832759529,1.8639582407,1.9764908568,1.9072257377,2.1667105992,2.2350675282,2.3470959032,1.907819226,1.9022567671,1.8745565861,2.1234917935,2.3693578221,2.1560663677,2.0192519692,2.5187463882,2.2477578158,1.9377085201,2.2902248691,2.0124988254,2.2872667829,1.9526822248,2.0747590212,2.0418342128,2.4033121316,2.1383783723,2.2185996715,2.1185009069,1.8875159319,2.3388154679,2.1398570445,2.201139748,1.955757947,2.0826120002,1.9201572892,2.0993883476,1.9233849188,2.1463387917,2.1484168866,2.2222329207,1.9490696771,2.1383783723,2.152992089,2.1081814909,1.9858471673,2.1379103366,1.9504243208,1.951321182,1.9994603068,2.2672468321,2.1775608058,2.1398075504,2.2302712071,2.1148115856,2.0918520003,1.95281106,2.293308743,2.0009436129,2.0959528246
11721445_x_at,ERBB3,3.1235046154,3.3456984967,2.9449043576,3.4590881548,3.500416785,3.2627894958,3.1842579346,2.8612863243,3.1021217132,3.622157783,3.4723820483,3.4890663729,3.1519167371,2.9448802277,3.6401015245,3.2519216033,3.1326647795,2.8195038818,3.5947499804,3.2234784064,3.6350029228,3.5469345506,3.6649386544,3.3094802269,3.2774272276,3.7590837524,3.273860258,3.2186690446,3.6700140414,3.6110375266,3.3123149278,3.3167184202,2.6165106139,3.5823073288,3.3095190187,3.1165691585,2.9889884068,3.4082669463,3.6080202107,3.2761760372,3.0207215156,3.2044601066,3.1360477143,3.1921581905,3.3976495528,3.5347015863,3.1850897474,3.4326241189,3.4168946554,3.4811361926,3.4529046099,3.5466589887,3.3541891947,3.1404945641,3.3741505464,3.4050502035,3.3192019047,3.2920961825,3.1824065905,3.0442169341,3.1929892473,2.7884685423,3.4258242212,3.0006533574,3.4802426937,3.4219548735,3.3249078719,3.3802944249,3.1858384076,3.0525132534,3.2613815666,3.3991096511,3.8483936076,3.4300928583,3.3072649751,3.3023842189,3.2800439486,3.2026011744,3.1278465179,3.0969820387,3.0109259,3.1867699885,3.2868717977,3.1913129698,3.1374669665,3.0748367029,3.2397877108,3.4359274186,3.3616011141,3.3871398524,3.1535951612,3.5428850192,3.1275522727,3.2188311819,3.3061683309,3.0126985346
11721450_x_at,ETF1,8.048027345,7.8828616812,8.2148755133,7.8508683303,7.9342309484,8.1013651749,7.9843998352,8.1859924929,8.0432300341,8.1508260096,8.0849393794,8.0502041687,8.0504819436,8.0716175586,7.9310233782,8.1793392225,8.1960382812,8.3118782367,8.0022748529,8.020054402,8.2035994015,8.1228973351,7.9505663536,8.1530664412,8.0760350657,7.9211595606,8.062373854,8.2319104623,8.1103046216,8.0753313158,8.0787035945,8.1203661032,8.1851469327,8.0805098456,8.0767430264,8.1921198497,8.1769650909,8.2897627887,8.0876186098,7.8440097637,7.9163850281,7.9567882869,8.1530028657,8.0593034341,8.143977738,8.2366414005,8.003663514,8.0374724578,8.4434809421,8.1941017823,7.8086567102,7.996822339,8.2079287384,8.0724914494,7.9794600993,8.1862927349,7.8796211319,7.9690228449,8.1945494687,8.1911947905,8.023407092,8.2782318073,8.2746375987,8.2701048095,7.9347544135,7.8876094306,7.885023294,8.16581607,8.1352741375,8.2028668328,8.1487413738,7.9312150118,7.9294990926,8.2051332329,8.2566325111,8.22843301,7.9798238882,8.220369639,8.3086275279,8.1869539157,8.11466149,8.0459350995,8.0288274296,7.8755117145,7.8767482588,7.9184768497,8.1553225766,7.9876154067,8.0890503823,8.0202315951,8.2917804437,7.9914678428,8.0518816355,8.1082841041,8.1532803945,8.1230058114
11755733_a_at,F3,10.0643089293,9.1399033646,10.136402856,9.1823448457,9.0069738076,9.9596773091,10.0582814964,10.1190942801,9.5051313778,9.7115914563,8.7007755404,9.5421631344,9.8493087674,9.7084339126,9.2039363843,9.8839139529,10.182060543,10.1950696637,8.9416795592,8.7393838113,9.2703322405,9.3732465637,9.0410610308,9.6786879132,9.0879886192,9.2339287928,8.9457685795,9.6876729685,9.3755744634,9.9325728258,9.5693005963,9.4921808612,10.0717216367,9.0295934199,9.84191864,9.6497820003,10.0667186783,9.612398669,9.6798674861,9.0916612062,9.8670194607,9.3911694246,9.9917911019,9.2617124671,9.4486484728,10.0915481658,9.0182553972,8.781583327,10.0245450636,9.9768956308,9.0464841818,8.8584387627,9.9304919806,8.6668964671,9.1405532548,9.6923026887,9.1143692953,9.1434572341,10.1610102132,9.7226570947,9.5525577412,10.2786525838,9.7722080232,10.1159255206,8.9258421963,9.0995439928,8.9874487951,9.9903891414,9.9146436183,10.2829665504,9.8146866053,9.0756938895,8.6509940873,10.0582414853,10.3253380394,9.9535785066,9.1318893442,9.6969173143,9.4940682065,10.0224149663,9.6817917725,8.9989713327,9.4699763841,9.049842843,9.1103551589,8.9030583938,9.9548723923,9.7175687081,9.5863489249,9.0709776084,10.0921926292,8.9245724059,8.7009214037,9.8273566005,9.8116657462,9.3857022306
11740597_a_at,FAM161B,2.8292305741,2.6833336187,2.6942127136,2.843036795,2.6456693953,2.897813038,2.7608225493,2.5648892984,2.5858882886,2.782041715,2.7721097353,2.5985072845,2.9277171972,2.8001887443,2.8381672706,2.4942942567,2.5617227917,2.5871697425,2.6713444318,2.8248459103,2.4474150393,2.836046628,2.8083331748,2.9284223062,2.3194077855,2.8767117699,2.5802398765,2.4731505333,2.4231673732,2.5518545975,2.6809314303,2.889762128,2.8689600212,2.5182337895,2.5438738253,2.7869853439,2.4053217614,2.7671605489,2.6460808996,2.4467658559,2.4304781808,2.5902426707,2.2615146653,2.4537757886,2.5942815634,2.6345972591,2.6108461192,2.7801320342,2.2735452913,2.7842952491,2.884089549,2.7049156442,2.4921228451,2.9585641924,2.6676871362,2.7436837222,2.813021596,2.7858231857,2.4500914352,2.5915009698,2.5405502021,2.740506577,2.810454407,2.8720677561,2.8448073893,2.6250383028,2.702617427,2.4132670925,2.6803673563,2.3576680969,2.7582415716,2.673147229,2.5743818413,2.4250832213,2.7163085987,2.7159900172,2.668402617,2.8000288033,2.5911501241,2.6047252171,2.7602478541,2.7198592779,2.905806933,2.5586693642,2.4717072982,2.6785277035,2.7818580766,2.9207101902,2.5608755946,2.665900686,2.5343925081,2.5403560148,1.9455386054,2.9383499881,2.4703257317,2.9210091492
11741992_a_at,FAM170A,2.5852046759,2.851190774,2.6727741182,2.5162267786,2.7588057068,2.6465911121,2.5435265756,2.876224047,2.5976394868,3.0605496491,2.4893404655,2.7319459733,2.5617778137,2.5856373364,2.6202738217,2.6271336688,2.6360542265,2.5583598172,2.5655012429,2.7668421999,2.7336261524,2.5741846422,2.4947355733,2.6844971015,2.676837423,2.4297563747,2.5853128548,2.736925741,2.5486481419,2.7967400714,2.7478466986,2.9782228552,2.4076341715,2.4630648866,2.5444047927,2.6047347339,2.7194814002,2.6645570816,2.7096394226,2.684615197,2.8445087036,2.5316744633,2.6452139057,2.7903542854,2.3731161574,2.4754906047,2.7580389849,2.5596330996,2.8887903922,2.4822319867,2.5720970598,2.406265969,2.7037390402,2.9724355651,2.6230059061,2.7276233965,2.6264673914,2.6842730452,2.6038137861,2.7949373381,2.5923264093,2.5366672992,2.6347984288,2.4825154139,2.737521997,2.4573371594,2.5328176867,3.1129329227,2.368093161,2.8705051894,2.5003680125,2.5780106304,2.6197744638,2.6375956143,2.2400497031,2.6388026789,2.5665262646,2.8881671597,2.7874201643,2.3410912577,2.7699000451,2.4827246651,3.0078894726,2.309029047,2.567061923,2.6437467823,2.6283969959,2.4190060217,2.7535111796,2.6578115443,2.8278739438,2.3174049814,2.598816767,2.6948825305,2.68096431,2.3284694469
11732535_a_at,FANCD2,4.9695836559,5.2816804917,5.0910412791,5.1941055819,5.2592967548,4.9419506083,5.0017432719,5.0211735828,4.9290130331,4.7855928424,4.5343004261,4.8078538227,5.1614789499,5.3016160687,5.2122244182,4.6668661889,5.157143466,4.7784364281,5.3203962201,5.1119817371,5.2871696566,5.5226969028,5.2053334469,4.8912093504,5.2857946311,5.1697812893,5.0409484939,5.0628036627,4.9841231191,4.9850221054,4.9322476489,4.9604221648,4.6326971833,5.0391622808,5.1022668066,4.9574560236,5.064618456,5.199130086,5.4647340767,5.1216640134,5.455381194,5.1924167199,5.0596364276,5.4461611209,4.8267562661,4.8608956512,5.3798690766,5.3796528661,5.174446916,5.1775163695,5.4066985929,5.2376521943,5.2911523328,5.1961828352,5.0472761429,4.9050609057,5.2982584295,5.2776285665,4.9452108812,5.0743835077,5.058017794,5.0870061088,5.1300188648,5.2958659392,5.2007784849,4.8700628505,5.2371649913,5.3209414561,5.0372975255,4.7902845703,5.1303109332,4.9553567928,5.0052749733,4.9540386637,5.0374841476,5.0964512786,5.1129618652,5.0885267013,4.9082484631,4.9561055102,4.563901895,5.1199308068,5.0926524338,5.1545557768,5.3900109158,5.2422325873,5.1168918726,4.9750004997,5.0409165941,5.0158671441,5.2246707644,5.0397949008,4.9653521133,5.174481275,4.7519487671,4.9453672126
11725160_at,FBXW2,5.150670726,5.3086556972,5.0248148834,5.0986059553,5.1125255689,5.0312110553,4.7953878384,4.9527260707,5.2162573362,4.8664254928,5.2320928198,5.4088876586,5.0354497014,4.749435508,5.1854233721,5.0307045935,4.6989407355,4.9989205459,4.9601889615,5.0697244518,4.2693786325,4.9618766169,5.1092072368,4.9520568471,5.0979055603,5.212045385,4.9876129415,5.0804133125,5.1084724351,4.8669723646,5.2613313056,4.9232728041,4.9850271003,5.0312246564,4.6455678069,5.0369142611,5.0177250989,5.1285166653,5.0193512605,5.1892192986,5.0055354262,5.0252344925,5.0135597469,4.8849738199,5.1386102405,5.276093526,4.8692164828,5.0451374918,5.1135815018,4.8434798743,5.251103355,4.9831907285,4.7348107286,4.7828782234,5.0411101225,5.1594019658,5.3385645648,4.9276312058,4.8176242905,4.9452649322,4.9870817541,5.0357009101,5.1260029918,5.0644916807,4.8383274585,5.213492111,4.8697409732,4.5268831374,4.8921400847,4.5374459827,5.1058105979,5.1470004053,5.2255888804,5.2190179538,4.6095811833,5.0316759866,4.9922983621,4.8324345045,5.1038673986,4.8957699455,4.9638868634,5.1173869879,5.2327059158,5.3988988813,5.141994706,5.0289940484,4.82865029,4.9654475468,4.9729787817,5.0080350256,4.8268499412,5.1746800609,4.8359516924,4.8915491728,5.0754715489,5.2697302163
11751770_a_at,FER,5.0123418074,4.6197098915,4.652447478,4.6059270147,4.754443591,4.8811518345,4.586076647,4.6308841991,4.6622395671,4.031786556,4.4159635855,4.6909251985,4.3786212655,4.9419463452,4.7132906893,4.4814368331,4.899795487,4.9150413987,4.7598893249,4.8484338885,4.3524511506,5.0786771677,4.8261651377,4.61209508,4.2925477149,4.6021005954,4.3544623475,4.7869687045,4.8715756569,4.7201254114,4.8613565429,4.8963855225,5.135298682,4.9714170108,4.3777642721,5.110733533,4.9021290202,4.9583035036,4.8265379816,4.3350217266,4.9575430841,5.1160533176,4.637446505,4.616077253,4.9148230481,4.8433266636,4.6851677277,4.5545860785,4.0276129237,4.487053898,4.7064173662,4.8076585424,4.4699842321,4.9941124543,4.7767321717,4.6345040433,4.5889342113,5.0595370583,4.5167330269,4.7631933655,4.7659803492,4.8534074109,4.7451814884,4.7469614806,4.6805167495,4.6415314255,4.6927122238,4.6896361902,4.8597031558,4.4244888204,4.712946115,4.5487712587,4.6365866062,4.505512187,4.7635298485,5.0432598076,4.7152288137,4.2890391964,4.5083747242,4.8307123355,4.7796830754,4.4767775188,4.8377454989,4.7369262999,4.9004562218,4.6262487664,4.7354933496,4.5538991273,4.7548958527,4.8104138695,4.2680386386,4.680000747,4.4308306368,4.8262117223,4.9412448245,4.9319316072
11725155_at,FJX1,5.9950514832,5.7140907789,6.1877866955,5.9599736415,5.9769568834,6.1233986145,6.1985322222,6.2763702004,5.9852696692,6.0052002769,6.0058071014,6.0306156831,6.2328828088,6.0719759441,6.0809014823,6.0208262008,6.172030608,6.273827818,6.0618030013,6.1758679819,5.7628241042,6.3730122153,5.9867059936,6.296937989,6.0757693217,5.9074296066,5.7758593469,6.244105357,6.122836883,6.1632087776,6.1454380845,6.260349976,6.1143110318,5.8835659271,6.0167160376,6.4361428192,6.3051599647,6.3545670423,6.2024506789,5.9424557551,6.414810674,6.1282909254,6.1871181346,6.0283696642,6.2199650224,6.2225987808,6.0106245601,5.9708001281,6.0593519054,6.1455717641,6.0343262471,5.9245756431,6.377769726,6.0918442509,6.1143825696,6.1248446242,6.0046174363,6.080449428,6.1300349309,6.1659355687,6.1320911004,6.3480814016,6.2676160356,6.2917063456,6.1117903698,5.8304486929,5.9393240297,5.9899971625,6.3564865166,6.2142558423,6.2536768652,6.0600532922,6.0145645126,6.1091175138,5.9761665074,6.3423133503,5.9888966559,6.0556969068,6.1197196968,6.2156321798,6.1483441142,6.0595666364,6.1368020605,5.9021964904,6.1771478329,6.0369615623,5.9793130782,6.2255382641,6.0999560735,6.0184604248,5.9882364566,5.8898561025,6.02205695,6.0229717242,6.3672638831,6.1870983194
11721751_s_at,FZD7,9.6470519232,10.0468311069,9.3561879778,10.0105075328,9.9888824168,10.2742597045,10.1358440556,9.3349796436,9.9468579826,10.1563138965,10.1774696242,10.2014483581,9.7893381192,10.0256197186,10.012139853,9.7910167016,9.516920789,9.2495618559,9.9051500599,10.1816934183,9.974639466,10.2476878014,9.9926663078,10.3740437176,10.0105965515,10.0717994478,10.0720712915,10.3547934555,10.2540365246,10.3557810046,10.0240810254,10.0587535846,9.8077109014,9.9511291157,9.8184554701,10.3370581389,9.2775986112,10.3419690727,10.0476577661,10.0636025731,10.0827096973,9.9406457013,9.6043061957,10.0145710178,10.3241847482,9.8372279468,10.151235121,9.8771463911,9.4161906027,10.1765835967,10.0482420261,9.9592901016,10.290617652,10.2005524063,10.0559120652,10.0946895604,10.0014194566,10.0739172696,9.260011829,9.7909374128,10.095718799,9.1367532606,10.3050417914,9.0845967485,10.0201056934,9.8853611055,10.03064295,9.9820189199,10.210986137,9.5200594321,10.363028351,10.0009185358,10.115298228,10.2930605096,9.1582463923,9.6374451691,10.0359527654,10.3779930518,10.1997771637,9.641072715,10.2952444965,10.0408439481,9.9858121144,10.0841010075,10.047986421,9.9251338841,9.8364138013,10.0460369187,9.9015235572,10.059273528,9.4403415405,10.0153873467,10.0939199537,9.7894001641,10.3601450948,10.2838455163
11735271_a_at,GCNT1,6.4994431059,7.3310122811,5.9831170119,7.3825818704,7.4161838217,7.0423995925,7.1059222102,5.9450550642,7.1156889042,6.9967666634,7.5119017392,7.4211608737,6.8945119682,7.1923027066,7.1536247914,6.9558307071,5.7000317752,5.6128918649,7.2836796056,7.539027297,7.3322135117,7.1194313974,7.4289138412,7.1953657233,7.2784940051,7.2364159107,7.3521741926,6.9597294899,7.110283637,7.0245379386,7.1695864528,7.2068348786,6.6270900463,7.2680794017,6.8288984065,7.1421934,5.6129453598,7.0017983814,7.3846876593,7.2485343163,7.0936746875,7.3252150578,6.3872450472,7.3563269967,6.9148990105,6.5808873492,7.1848877826,7.4016129808,6.4787527403,7.1205640446,7.2411877192,7.3904318806,6.9100175947,7.3847532847,7.3321758426,7.2938864672,7.3618067863,7.208254769,5.615416019,6.8616018497,7.1490329416,5.7708371467,6.981356165,5.8400298442,7.216168535,7.372993639,7.2756692362,6.9772353864,7.1391501969,5.8782359997,7.0549326617,7.4079893843,7.3934786548,7.0664863205,5.4356580919,6.436853584,7.1785960456,6.9214671291,6.9411844826,6.5926022355,7.0477873329,7.4078231565,7.251426851,7.3297354759,7.2293482543,7.3119876811,6.9609517564,7.3554708924,7.1164491136,7.4346925223,5.986827987,7.4287466311,7.5714908888,6.7095600602,7.1401117359,7.1446151318
11716208_s_at,GLUD1,6.6509375634,6.7317070966,6.7527148582,6.8326695103,6.7999346552,7.0597479308,6.7680859932,6.9582056532,6.9169085852,6.9570282218,7.2285832745,7.0350977068,6.7232606114,6.898698005,6.8690325834,6.800564365,6.7124247982,6.8294113134,6.8815764094,7.1511948812,6.9768727644,7.0925858827,7.2023619323,7.2274587057,6.4893313072,6.6929382211,6.6805316724,6.7557058054,6.8619417886,6.9259700688,7.1757576381,7.0675897298,7.1674175493,7.1215012777,6.8020082455,7.1134996347,6.7698441568,6.8944352577,6.7952392778,6.5641914306,6.9111656035,6.83187261,6.6480696798,6.7040716515,7.1276475598,7.1300594871,6.8812756233,6.788239122,6.601010937,6.8576638316,6.8458048931,6.658553096,6.7047355342,6.9174142513,6.9041534613,6.904037662,6.9499036948,6.9333497117,6.2136487533,7.0440947395,6.8278812159,6.760750519,6.6010392378,6.6466317262,6.6848622491,6.7981350402,6.8791534075,6.6532219413,7.0551876151,6.7595767686,7.1207378613,7.031013091,6.7087709437,6.6399415995,6.2931131284,6.7477999917,6.8170201941,6.8819674571,6.738375297,7.0080207,6.9342364586,7.0715445239,7.0695924594,6.9341128144,6.5448778489,6.8713571833,6.5843312438,6.7596463302,6.6936528017,6.8638189198,6.6227221892,7.0240304162,6.707279296,7.2016370247,7.3139411804,7.0663611859
11717760_a_at,GMFG,2.9993908316,2.7835789848,2.9307316381,2.7078039883,2.6634349759,2.549138434,2.8875659674,2.8147922106,2.7162505603,2.7762466182,2.5719755131,2.8571963511,2.7505139345,2.4778006185,2.8043779627,2.5202440261,2.6763823673,2.5051625257,2.7888296924,2.6339566077,2.36052196,2.7460810358,2.9391730551,2.8282124879,3.0034448187,2.5541361983,2.6398001674,2.5294288251,2.7613617264,2.7560168621,2.806953033,2.6224867299,2.772288946,2.8432764543,2.800704354,2.7338648159,2.5631286868,2.9250750469,3.052565138,2.9093979276,2.7979709478,2.7988093178,2.8504169127,2.6460260694,2.6446026049,2.7901284731,2.6724758443,3.0686329089,3.1087830242,2.8044104471,3.0705800303,3.3289244472,2.7553669591,2.8493727252,3.1063019284,2.7950966052,2.922090162,2.8004625598,3.054515736,2.7313880294,2.2764212799,2.6180418939,2.884981291,2.5926257253,2.9551832183,2.9009803201,2.8562932277,2.6088418037,2.6307821361,2.5795778828,2.7884895817,2.7385505718,2.880954363,3.0223361665,2.8432842942,3.0075664586,2.5749871655,2.7426166542,3.1407351982,2.7255344276,2.7892391444,2.8229232262,2.7961111925,2.638072286,2.8509515289,2.9592724339,2.3317445035,3.0370774273,2.9207586987,3.0016825317,2.8601075857,2.8553430432,2.9601454978,2.6840491706,3.0334292226,2.6144181004
11725499_at,GOLGA7B,2.4582383347,2.5428134005,2.3298472317,2.7241261243,2.4220530745,2.684251758,2.4162316253,2.723440727,2.2946822586,2.7276015614,2.446477816,2.4922019734,2.4990669745,2.4191883618,2.484631318,2.260163254,2.1674922198,2.262398181,2.3268472585,2.3704358063,2.5722420255,2.2205530449,2.3188419021,2.6244841225,2.5623552774,2.5887656236,2.7143289525,2.4876502225,2.5388097115,2.6264134295,2.135693111,2.2506157119,2.2519295793,2.2021498728,2.9151334295,2.8255059724,2.2255378145,2.3564321237,2.5003829972,2.6611971268,2.5876946161,2.5636125222,2.7214726553,2.9683350746,2.15370265,2.3453880545,2.3265578973,2.4384076319,2.7523693228,2.2469090622,2.4639419045,2.5715484939,2.2889789714,2.6322771244,2.5332545409,2.6229617909,2.3716450715,2.4957085143,2.7918032062,2.3302103454,2.4239396785,2.3981844191,2.5781800594,2.6339425862,2.2621461689,2.5643044071,2.2167350529,2.4145650137,2.2112072408,2.3284724393,2.2237343981,2.5489459192,2.4052739288,2.6318878375,2.4860008138,2.6366561066,2.3093489322,2.6634930632,2.671197269,2.2927848587,2.2437801017,2.5554340403,2.3485336955,2.3081869095,2.4318265798,2.5392179911,2.3468313108,2.2436920969,2.3976825937,2.2332178875,2.3635274107,2.6065913013,2.5004947093,2.2592748878,2.4742382398,2.3290751231
11733977_a_at,HAUS5,4.9316548594,4.7720338991,4.7763004463,4.9436144884,5.0221804854,4.7589059345,4.9103926115,4.8915860464,4.7739408164,4.7605948788,4.5991104661,5.0441369487,4.6221895502,4.9629056991,4.8548530736,4.8401411521,4.744523708,4.671459833,5.0072776745,4.7301184712,4.9427858298,4.8186422444,4.8440380104,5.0761697371,4.5915212293,4.8434461765,4.7247685678,4.5722809202,4.9408442205,4.7338953695,4.7390650031,5.1245262003,4.8295578275,5.0898027565,4.6003789574,4.8695341302,4.4333171558,5.0414851093,4.6738240158,5.0016216136,4.8089246552,5.035593788,4.6991809089,4.6799079501,4.7960131467,4.9182255164,4.7019673785,4.8645543216,4.5830878482,4.906298549,5.005448847,4.8624107175,4.8189821404,4.6908360934,4.7858314266,5.0300465363,4.9542251983,4.8724771322,4.3348435511,4.9952508629,4.9063111106,4.5749767342,4.7053072888,4.534250962,4.6471311646,4.5653477629,4.6131751129,4.7651835454,4.8811714553,4.7860711873,4.9222998624,4.6717493972,4.7213163318,4.3069653361,4.6202426373,4.5060510827,4.9443031555,4.8099709589,4.8198951703,4.5797613303,4.6568496774,4.7958481075,5.0007396555,4.8060572735,5.0558863398,5.0368011579,4.6127811428,5.1022218545,4.8529853214,4.9835499344,4.7219887005,5.0910395442,4.8795364036,4.7604653454,4.6241374292,4.8717077549
11716551_s_at,HES1,7.0761382962,5.5747521126,5.3120915874,5.4261953612,5.3293870279,7.3019114628,7.1276387195,5.1970575522,9.5282371664,5.0932124787,5.3920139423,6.6002928645,9.1304340263,6.3318513992,5.3849030686,9.067295636,5.2393911746,4.713984938,5.1356449847,5.3540389094,6.867725837,5.0603724789,5.3433375447,6.4604937293,5.1674044504,7.1914299571,5.2329831123,5.5600096901,5.5450102826,6.6988035523,9.4096152183,9.509623093,7.4362677629,5.4230692104,9.2138248031,5.5227760512,4.8992753899,5.5040780312,6.3453848094,5.479883649,7.0413831363,9.5702337567,7.1599733617,5.1248423339,5.5257099047,7.3072898852,5.3758711371,5.083582181,5.8398913193,6.4621662539,5.5354021217,4.9188460418,6.5640995033,5.5822312914,5.26493408,6.4014169573,5.2647139387,6.9891420974,4.8467446591,8.9910991823,6.4995780175,4.811787201,6.486157677,4.3300527946,5.3374360624,5.4126263945,5.4499614053,6.8279713132,7.050910643,5.0755603212,5.5790370498,6.7460084831,5.1907558672,7.2340255394,5.2071814057,7.0540600966,6.8386087896,5.4074464545,5.2873267482,7.2445479302,5.6908492033,5.1562258241,9.4855452657,5.1182239591,5.4553997943,5.0274899071,9.0321176914,6.4144494135,9.3822241283,6.9343115117,5.1800536316,5.3452178661,5.0741531432,9.1903604977,6.5555758417,5.3456777995
